"location","gender","country","country_total"
양천구,여,앙  골  라,0
양천구,여,아르헨티나,0
양천구,여,포 르 투 갈,0
양천구,여,(마  카  오),1
양천구,여,투르크메니스탄,0
양천구,여,감  비  아,0
양천구,여,잠  비  아,0
양천구,여,쿠 웨 이 트,0
양천구,여,과 테 말 라,0
양천구,여,부  룬  디,0
양천구,여,짐 바 브 웨,0
양천구,여,크로아티아,0
양천구,여,아르메니아,0
양천구,여,리투아니아,1
양천구,여,파 라 과 이,0
양천구,여,브 루 나 이,0
양천구,여,세르비아,0
양천구,여,볼 리 비 아,0
양천구,여,도미니카공화국,0
양천구,여,엘살바도르,0
양천구,여,오      만,0
양천구,여,가      봉,0
양천구,여,코스타리카,0
양천구,여,파  나  마,0
양천구,여,슬로바키아,0
양천구,여,팔레스타인,0
양천구,여,피      지,0
양천구,여,온 두 라 스,0
양천구,여,몰  도  바,0
양천구,여,부르키나파소,0
양천구,여,조 지 아,0
양천구,여,슬로베니아,0
양천구,여,시에라리온,0
양천구,여,자 메 이 카,0
양천구,여,모 잠 비 크,0
양천구,여,라 트 비 아,0
양천구,여,토      고,0
양천구,여,레  바  논,0
양천구,여,니 카 라 과,0
양천구,여,말  라  위,0
양천구,여,우 루 과 이,0
양천구,여,마다가스카르,0
양천구,여,부      탄,0
양천구,여,모 리 셔 스,0
양천구,여,아  이  티,0
양천구,여,쿠      바,0
양천구,여,콩      고,0
양천구,여,남수단공화국,0
양천구,여,아이슬란드,0
양천구,여,키 프 로 스,0
양천구,여,알 바 니 아,0
양천구,여,에스토니아,0
양천구,여,트리니다드토바고,0
양천구,여,베      냉,0
양천구,여,기니비사우,0
양천구,여,차      드,0
양천구,여,에리트레아,0
양천구,여,모 리 타 니,0
양천구,여,(영국 외지민),0
양천구,여,룩셈부르크,0
양천구,여,소 말 리 아,0
양천구,여,마케도니아,0
양천구,여,솔로몬군도,0
양천구,여,바  레  인,0
양천구,여,보 츠 와 나,0
양천구,여,중앙 아프리카 공화국,0
양천구,여,카  타  르,0
양천구,여,바  하  마,0
양천구,여,바베이도스,0
양천구,여,니  제  르,0
양천구,여,세인트크리스토퍼 네비스,0
양천구,여,벨  리  즈,0
양천구,여,몬테네그로,0
양천구,여,보스니아-헤르체고비나,0
양천구,여,파푸아뉴기니,0
양천구,여,몰      타,0
양천구,여,코  모  로,0
양천구,여,가 이 아 나,0
양천구,여,몰  디  브,0
양천구,여,레  소  토,0
양천구,여,수  리  남,0
양천구,여,코소보,0
양천구,여,스와질란드,0
양천구,여,키 리 바 시,0
양천구,여,통      가,0
양천구,여,나  우  루,0
양천구,여,바 누 아 투,0
양천구,여,세인트루시아,0
양천구,여,팔  라  우,0
양천구,여,나 미 비 아,0
양천구,여,적 도 기 니,0
양천구,여,도미니카연방,0
양천구,여,카보베르데,0
양천구,여,그 레 나 다,0
양천구,여,기타,0
영등포구,남,한국계 중국인,14714
영등포구,남,중      국,2731
영등포구,남,베  트  남,79
영등포구,남,우즈베키스탄,8
영등포구,남,캄 보 디 아,31
영등포구,남,필  리  핀,23
영등포구,남,인도네시아,69
영등포구,남,네      팔,35
영등포구,남,태      국,26
영등포구,남,스 리 랑 카,7
영등포구,남,미      국,106
영등포구,남,미  얀  마,97
영등포구,남,일      본,40
영등포구,남,몽      골,16
영등포구,남,(타  이  완),181
영등포구,남,방글라데시,17
영등포구,남,파 키 스 탄,22
영등포구,남,카자흐스탄,1
영등포구,남,인      도,27
영등포구,남,러시아(연방),3
영등포구,남,캐  나  다,31
영등포구,남,키 르 기 즈,1
영등포구,남,영      국,24
영등포구,남,프  랑  스,20
영등포구,남,이  집  트,9
영등포구,남,우크라이나,2
영등포구,남,말레이시아,3
영등포구,남,독      일,15
영등포구,남,나이지리아,3
영등포구,남,남아프리카 공화국,6
영등포구,남,동 티 모 르,0
영등포구,남,(홍      콩),5
영등포구,남,오스트레일리아,11
영등포구,남,시  리  아,0
영등포구,남,이      란,4
영등포구,남,가      나,0
영등포구,남,사우디아라비아,0
영등포구,남,카  메  룬,0
영등포구,남,터      키,3
영등포구,남,싱 가 포 르,1
영등포구,남,뉴 질 랜 드,4
영등포구,남,에티오피아,0
영등포구,남,브  라  질,0
영등포구,남,노 르 웨 이,0
영등포구,남,이 탈 리 아,7
영등포구,남,라  오  스,0
영등포구,남,모  로  코,5
영등포구,남,우  간  다,0
영등포구,남,아 일 랜 드,3
영등포구,남,한국계 러시아인,1
영등포구,남,스  페  인,4
영등포구,남,네 덜 란 드,4
영등포구,남,멕  시  코,1
영등포구,남,예     멘,1
영등포구,남,아랍에미리트연합,0
영등포구,남,타지키스탄,1
영등포구,남,스  웨  덴,2
영등포구,남,폴  란  드,1
영등포구,남,라이베리아,0
영등포구,남,케      냐,0
영등포구,남,이  라  크,0
영등포구,남,요  르  단,1
영등포구,남,세  네  갈,0
영등포구,남,벨  기  에,2
영등포구,남,페      루,0
영등포구,남,수      단,0
영등포구,남,콜 롬 비 아,1
영등포구,남,아프가니스탄,0
영등포구,남,스  위  스,1
영등포구,남,루 마 니 아,0
영등포구,남,에 콰 도 르,0
영등포구,남,리  비  아,1
영등포구,남,덴  마  크,1
영등포구,남,르  완  다,0
영등포구,남,핀  란  드,0
영등포구,남,그  리  스,0
영등포구,남,벨 로 루 시,0
영등포구,남,오스트리아,3
영등포구,남,콩고민주공화국,2
영등포구,남,탄 자 니 아,0
영등포구,남,알  제  리,0
영등포구,남,기      니,0
영등포구,남,코트디부아르,0
영등포구,남,말      리,0
영등포구,남,튀  니  지,0
영등포구,남,헝  가  리,0
영등포구,남,아제르바이잔,2
영등포구,남,이 스 라 엘,0
영등포구,남,베네수엘라,0
영등포구,남,칠      레,0
영등포구,남,불 가 리 아,0
영등포구,남,체      코,2
영등포구,남,앙  골  라,0
영등포구,남,아르헨티나,0
영등포구,남,포 르 투 갈,0
영등포구,남,(마  카  오),0
영등포구,남,투르크메니스탄,0
영등포구,남,감  비  아,0
영등포구,남,잠  비  아,0
영등포구,남,쿠 웨 이 트,0
영등포구,남,과 테 말 라,0
영등포구,남,부  룬  디,0
영등포구,남,짐 바 브 웨,0
영등포구,남,크로아티아,0
영등포구,남,아르메니아,0
영등포구,남,리투아니아,0
영등포구,남,파 라 과 이,0
영등포구,남,브 루 나 이,0
영등포구,남,세르비아,0
영등포구,남,볼 리 비 아,0
영등포구,남,도미니카공화국,0
영등포구,남,엘살바도르,0
영등포구,남,오      만,0
영등포구,남,가      봉,0
영등포구,남,코스타리카,0
영등포구,남,파  나  마,0
영등포구,남,슬로바키아,0
영등포구,남,팔레스타인,0
영등포구,남,피      지,1
영등포구,남,온 두 라 스,0
영등포구,남,몰  도  바,0
영등포구,남,부르키나파소,0
영등포구,남,조 지 아,0
영등포구,남,슬로베니아,0
영등포구,남,시에라리온,0
영등포구,남,자 메 이 카,0
영등포구,남,모 잠 비 크,1
영등포구,남,라 트 비 아,0
영등포구,남,토      고,0
영등포구,남,레  바  논,0
영등포구,남,니 카 라 과,0
영등포구,남,말  라  위,0
영등포구,남,우 루 과 이,0
영등포구,남,마다가스카르,0
영등포구,남,부      탄,0
영등포구,남,모 리 셔 스,0
영등포구,남,아  이  티,0
영등포구,남,쿠      바,0
영등포구,남,콩      고,1
영등포구,남,남수단공화국,0
영등포구,남,아이슬란드,0
영등포구,남,키 프 로 스,0
영등포구,남,알 바 니 아,0
영등포구,남,에스토니아,0
영등포구,남,트리니다드토바고,0
영등포구,남,베      냉,0
영등포구,남,기니비사우,0
영등포구,남,차      드,0
영등포구,남,에리트레아,0
영등포구,남,모 리 타 니,0
영등포구,남,(영국 외지민),0
영등포구,남,룩셈부르크,0
영등포구,남,소 말 리 아,0
영등포구,남,마케도니아,0
영등포구,남,솔로몬군도,0
영등포구,남,바  레  인,0
영등포구,남,보 츠 와 나,0
영등포구,남,중앙 아프리카 공화국,0
영등포구,남,카  타  르,0
영등포구,남,바  하  마,0
영등포구,남,바베이도스,0
영등포구,남,니  제  르,0
영등포구,남,세인트크리스토퍼 네비스,0
영등포구,남,벨  리  즈,0
영등포구,남,몬테네그로,0
영등포구,남,보스니아-헤르체고비나,0
영등포구,남,파푸아뉴기니,0
영등포구,남,몰      타,0
영등포구,남,코  모  로,0
영등포구,남,가 이 아 나,0
영등포구,남,몰  디  브,0
영등포구,남,레  소  토,0
영등포구,남,수  리  남,0
영등포구,남,코소보,0
영등포구,남,스와질란드,0
영등포구,남,키 리 바 시,0
영등포구,남,통      가,0
영등포구,남,나  우  루,0
영등포구,남,바 누 아 투,0
영등포구,남,세인트루시아,0
영등포구,남,팔  라  우,0
영등포구,남,나 미 비 아,0
영등포구,남,적 도 기 니,0
영등포구,남,도미니카연방,0
영등포구,남,카보베르데,0
영등포구,남,그 레 나 다,0
영등포구,남,기타,1
영등포구,여,한국계 중국인,10717
영등포구,여,중      국,3296
영등포구,여,베  트  남,201
영등포구,여,우즈베키스탄,16
영등포구,여,캄 보 디 아,9
영등포구,여,필  리  핀,67
영등포구,여,인도네시아,65
영등포구,여,네      팔,12
영등포구,여,태      국,26
영등포구,여,스 리 랑 카,0
영등포구,여,미      국,73
영등포구,여,미  얀  마,7
영등포구,여,일      본,141
영등포구,여,몽      골,18
영등포구,여,(타  이  완),185
영등포구,여,방글라데시,1
영등포구,여,파 키 스 탄,0
영등포구,여,카자흐스탄,4
영등포구,여,인      도,11
영등포구,여,러시아(연방),32
영등포구,여,캐  나  다,16
영등포구,여,키 르 기 즈,4
영등포구,여,영      국,7
영등포구,여,프  랑  스,8
영등포구,여,이  집  트,2
영등포구,여,우크라이나,4
영등포구,여,말레이시아,8
영등포구,여,독      일,2
영등포구,여,나이지리아,0
영등포구,여,남아프리카 공화국,4
영등포구,여,동 티 모 르,0
영등포구,여,(홍      콩),39
영등포구,여,오스트레일리아,5
영등포구,여,시  리  아,0
영등포구,여,이      란,0
영등포구,여,가      나,0
영등포구,여,사우디아라비아,2
영등포구,여,카  메  룬,0
영등포구,여,터      키,3
영등포구,여,싱 가 포 르,11
영등포구,여,뉴 질 랜 드,1
영등포구,여,에티오피아,0
영등포구,여,브  라  질,4
영등포구,여,노 르 웨 이,1
영등포구,여,이 탈 리 아,4
영등포구,여,라  오  스,1
영등포구,여,모  로  코,0
영등포구,여,우  간  다,1
영등포구,여,아 일 랜 드,8
영등포구,여,한국계 러시아인,2
영등포구,여,스  페  인,2
영등포구,여,네 덜 란 드,2
영등포구,여,멕  시  코,2
영등포구,여,예     멘,1
영등포구,여,아랍에미리트연합,1
영등포구,여,타지키스탄,0
영등포구,여,스  웨  덴,0
영등포구,여,폴  란  드,3
영등포구,여,라이베리아,0
영등포구,여,케      냐,1
영등포구,여,이  라  크,0
영등포구,여,요  르  단,0
영등포구,여,세  네  갈,0
영등포구,여,벨  기  에,2
영등포구,여,페      루,0
영등포구,여,수      단,0
영등포구,여,콜 롬 비 아,1
영등포구,여,아프가니스탄,0
영등포구,여,스  위  스,0
영등포구,여,루 마 니 아,1
영등포구,여,에 콰 도 르,1
영등포구,여,리  비  아,1
영등포구,여,덴  마  크,0
영등포구,여,르  완  다,1
영등포구,여,핀  란  드,1
영등포구,여,그  리  스,0
영등포구,여,벨 로 루 시,3
영등포구,여,오스트리아,0
영등포구,여,콩고민주공화국,2
영등포구,여,탄 자 니 아,0
영등포구,여,알  제  리,0
영등포구,여,기      니,0
영등포구,여,코트디부아르,0
영등포구,여,말      리,0
영등포구,여,튀  니  지,0
영등포구,여,헝  가  리,0
영등포구,여,아제르바이잔,0
영등포구,여,이 스 라 엘,1
영등포구,여,베네수엘라,0
영등포구,여,칠      레,0
영등포구,여,불 가 리 아,2
영등포구,여,체      코,0
영등포구,여,앙  골  라,0
영등포구,여,아르헨티나,0
영등포구,여,포 르 투 갈,0
영등포구,여,(마  카  오),0
영등포구,여,투르크메니스탄,0
영등포구,여,감  비  아,0
영등포구,여,잠  비  아,0
영등포구,여,쿠 웨 이 트,0
영등포구,여,과 테 말 라,0
영등포구,여,부  룬  디,0
영등포구,여,짐 바 브 웨,0
영등포구,여,크로아티아,0
영등포구,여,아르메니아,0
영등포구,여,리투아니아,1
영등포구,여,파 라 과 이,0
영등포구,여,브 루 나 이,0
영등포구,여,세르비아,0
영등포구,여,볼 리 비 아,0
영등포구,여,도미니카공화국,0
영등포구,여,엘살바도르,0
영등포구,여,오      만,0
영등포구,여,가      봉,0
영등포구,여,코스타리카,0
영등포구,여,파  나  마,0
영등포구,여,슬로바키아,0
영등포구,여,팔레스타인,0
영등포구,여,피      지,0
영등포구,여,온 두 라 스,0
영등포구,여,몰  도  바,0
영등포구,여,부르키나파소,0
영등포구,여,조 지 아,0
영등포구,여,슬로베니아,0
영등포구,여,시에라리온,0
영등포구,여,자 메 이 카,0
영등포구,여,모 잠 비 크,0
영등포구,여,라 트 비 아,0
영등포구,여,토      고,0
영등포구,여,레  바  논,0
영등포구,여,니 카 라 과,0
영등포구,여,말  라  위,0
영등포구,여,우 루 과 이,0
영등포구,여,마다가스카르,0
영등포구,여,부      탄,0
영등포구,여,모 리 셔 스,0
영등포구,여,아  이  티,0
영등포구,여,쿠      바,0
영등포구,여,콩      고,0
영등포구,여,남수단공화국,0
영등포구,여,아이슬란드,0
영등포구,여,키 프 로 스,0
영등포구,여,알 바 니 아,0
영등포구,여,에스토니아,0
영등포구,여,트리니다드토바고,0
영등포구,여,베      냉,0
영등포구,여,기니비사우,0
영등포구,여,차      드,0
영등포구,여,에리트레아,0
영등포구,여,모 리 타 니,0
영등포구,여,(영국 외지민),0
영등포구,여,룩셈부르크,0
영등포구,여,소 말 리 아,0
영등포구,여,마케도니아,0
영등포구,여,솔로몬군도,0
영등포구,여,바  레  인,0
영등포구,여,보 츠 와 나,0
영등포구,여,중앙 아프리카 공화국,0
영등포구,여,카  타  르,0
영등포구,여,바  하  마,0
영등포구,여,바베이도스,0
영등포구,여,니  제  르,0
영등포구,여,세인트크리스토퍼 네비스,0
영등포구,여,벨  리  즈,0
영등포구,여,몬테네그로,0
영등포구,여,보스니아-헤르체고비나,0
영등포구,여,파푸아뉴기니,0
영등포구,여,몰      타,0
영등포구,여,코  모  로,0
영등포구,여,가 이 아 나,0
영등포구,여,몰  디  브,0
영등포구,여,레  소  토,0
영등포구,여,수  리  남,0
영등포구,여,코소보,0
영등포구,여,스와질란드,0
영등포구,여,키 리 바 시,0
영등포구,여,통      가,0
영등포구,여,나  우  루,0
영등포구,여,바 누 아 투,0
영등포구,여,세인트루시아,0
영등포구,여,팔  라  우,0
영등포구,여,나 미 비 아,0
영등포구,여,적 도 기 니,0
영등포구,여,도미니카연방,0
영등포구,여,카보베르데,0
영등포구,여,그 레 나 다,0
영등포구,여,기타,2
용산구,남,한국계 중국인,653
용산구,남,중      국,282
용산구,남,베  트  남,72
용산구,남,우즈베키스탄,58
용산구,남,캄 보 디 아,25
용산구,남,필  리  핀,154
용산구,남,인도네시아,19
용산구,남,네      팔,21
용산구,남,태      국,87
용산구,남,스 리 랑 카,15
용산구,남,미      국,1524
용산구,남,미  얀  마,21
용산구,남,일      본,796
용산구,남,몽      골,70
용산구,남,(타  이  완),162
용산구,남,방글라데시,81
용산구,남,파 키 스 탄,231
용산구,남,카자흐스탄,30
용산구,남,인      도,251
용산구,남,러시아(연방),56
용산구,남,캐  나  다,161
용산구,남,키 르 기 즈,18
용산구,남,영      국,219
용산구,남,프  랑  스,167
용산구,남,이  집  트,407
용산구,남,우크라이나,26
용산구,남,말레이시아,249
용산구,남,독      일,259
용산구,남,나이지리아,486
용산구,남,남아프리카 공화국,81
용산구,남,동 티 모 르,2
용산구,남,(홍      콩),18
용산구,남,오스트레일리아,94
용산구,남,시  리  아,7
용산구,남,이      란,36
용산구,남,가      나,73
용산구,남,사우디아라비아,99
용산구,남,카  메  룬,13
용산구,남,터      키,53
용산구,남,싱 가 포 르,17
용산구,남,뉴 질 랜 드,37
용산구,남,에티오피아,32
용산구,남,브  라  질,17
용산구,남,노 르 웨 이,5
용산구,남,이 탈 리 아,67
용산구,남,라  오  스,13
용산구,남,모  로  코,64
용산구,남,우  간  다,47
용산구,남,아 일 랜 드,23
용산구,남,한국계 러시아인,2
용산구,남,스  페  인,38
용산구,남,네 덜 란 드,25
용산구,남,멕  시  코,13
용산구,남,예     멘,21
용산구,남,아랍에미리트연합,30
용산구,남,타지키스탄,6
용산구,남,스  웨  덴,36
용산구,남,폴  란  드,4
용산구,남,라이베리아,63
용산구,남,케      냐,21
용산구,남,이  라  크,39
용산구,남,요  르  단,7
용산구,남,세  네  갈,149
용산구,남,벨  기  에,19
용산구,남,페      루,12
용산구,남,수      단,50
용산구,남,콜 롬 비 아,18
용산구,남,아프가니스탄,17
용산구,남,스  위  스,15
용산구,남,루 마 니 아,4
용산구,남,에 콰 도 르,8
용산구,남,리  비  아,34
용산구,남,덴  마  크,11
용산구,남,르  완  다,6
용산구,남,핀  란  드,5
용산구,남,그  리  스,8
용산구,남,벨 로 루 시,4
용산구,남,오스트리아,16
용산구,남,콩고민주공화국,4
용산구,남,탄 자 니 아,15
용산구,남,알  제  리,42
용산구,남,기      니,58
용산구,남,코트디부아르,32
용산구,남,말      리,41
용산구,남,튀  니  지,13
용산구,남,헝  가  리,10
용산구,남,아제르바이잔,8
용산구,남,이 스 라 엘,10
용산구,남,베네수엘라,6
용산구,남,칠      레,10
용산구,남,불 가 리 아,6
용산구,남,체      코,4
용산구,남,앙  골  라,30
용산구,남,아르헨티나,4
용산구,남,포 르 투 갈,2
용산구,남,(마  카  오),0
용산구,남,투르크메니스탄,4
용산구,남,감  비  아,42
용산구,남,잠  비  아,12
용산구,남,쿠 웨 이 트,3
용산구,남,과 테 말 라,3
용산구,남,부  룬  디,2
용산구,남,짐 바 브 웨,0
용산구,남,크로아티아,1
용산구,남,아르메니아,1
용산구,남,리투아니아,0
용산구,남,파 라 과 이,4
용산구,남,브 루 나 이,0
용산구,남,세르비아,2
용산구,남,볼 리 비 아,1
용산구,남,도미니카공화국,1
용산구,남,엘살바도르,1
용산구,남,오      만,0
용산구,남,가      봉,4
용산구,남,코스타리카,1
용산구,남,파  나  마,7
용산구,남,슬로바키아,1
용산구,남,팔레스타인,4
용산구,남,피      지,3
용산구,남,온 두 라 스,4
용산구,남,몰  도  바,0
용산구,남,부르키나파소,22
용산구,남,조 지 아,9
용산구,남,슬로베니아,0
용산구,남,시에라리온,9
용산구,남,자 메 이 카,0
용산구,남,모 잠 비 크,1
용산구,남,라 트 비 아,2
용산구,남,토      고,1
용산구,남,레  바  논,1
용산구,남,니 카 라 과,0
용산구,남,말  라  위,0
용산구,남,우 루 과 이,1
용산구,남,마다가스카르,0
용산구,남,부      탄,0
용산구,남,모 리 셔 스,0
용산구,남,아  이  티,1
용산구,남,쿠      바,1
용산구,남,콩      고,2
용산구,남,남수단공화국,0
용산구,남,아이슬란드,0
용산구,남,키 프 로 스,0
용산구,남,알 바 니 아,0
용산구,남,에스토니아,0
용산구,남,트리니다드토바고,1
용산구,남,베      냉,1
용산구,남,기니비사우,3
용산구,남,차      드,3
용산구,남,에리트레아,0
용산구,남,모 리 타 니,0
용산구,남,(영국 외지민),0
용산구,남,룩셈부르크,0
용산구,남,소 말 리 아,1
용산구,남,마케도니아,0
용산구,남,솔로몬군도,0
용산구,남,바  레  인,0
용산구,남,보 츠 와 나,0
용산구,남,중앙 아프리카 공화국,0
용산구,남,카  타  르,5
용산구,남,바  하  마,0
용산구,남,바베이도스,0
용산구,남,니  제  르,3
용산구,남,세인트크리스토퍼 네비스,0
용산구,남,벨  리  즈,0
용산구,남,몬테네그로,0
용산구,남,보스니아-헤르체고비나,0
용산구,남,파푸아뉴기니,0
용산구,남,몰      타,0
용산구,남,코  모  로,0
용산구,남,가 이 아 나,0
용산구,남,몰  디  브,0
용산구,남,레  소  토,0
용산구,남,수  리  남,0
용산구,남,코소보,0
용산구,남,스와질란드,0
용산구,남,키 리 바 시,0
용산구,남,통      가,0
용산구,남,나  우  루,0
용산구,남,바 누 아 투,0
용산구,남,세인트루시아,0
용산구,남,팔  라  우,0
용산구,남,나 미 비 아,0
용산구,남,적 도 기 니,0
용산구,남,도미니카연방,0
용산구,남,카보베르데,0
용산구,남,그 레 나 다,0
용산구,남,기타,3
용산구,여,한국계 중국인,681
용산구,여,중      국,484
용산구,여,베  트  남,204
용산구,여,우즈베키스탄,70
용산구,여,캄 보 디 아,46
용산구,여,필  리  핀,496
용산구,여,인도네시아,60
용산구,여,네      팔,12
용산구,여,태      국,115
용산구,여,스 리 랑 카,15
용산구,여,미      국,1142
용산구,여,미  얀  마,24
용산구,여,일      본,741
용산구,여,몽      골,99
용산구,여,(타  이  완),187
용산구,여,방글라데시,39
용산구,여,파 키 스 탄,84
용산구,여,카자흐스탄,38
용산구,여,인      도,122
용산구,여,러시아(연방),166
용산구,여,캐  나  다,84
용산구,여,키 르 기 즈,38
용산구,여,영      국,121
용산구,여,프  랑  스,109
용산구,여,이  집  트,18
용산구,여,우크라이나,30
용산구,여,말레이시아,87
용산구,여,독      일,180
용산구,여,나이지리아,127
용산구,여,남아프리카 공화국,49
용산구,여,동 티 모 르,2
용산구,여,(홍      콩),15
용산구,여,오스트레일리아,49
용산구,여,시  리  아,2
용산구,여,이      란,24
용산구,여,가      나,22
용산구,여,사우디아라비아,70
용산구,여,카  메  룬,6
용산구,여,터      키,25
용산구,여,싱 가 포 르,29
용산구,여,뉴 질 랜 드,12
용산구,여,에티오피아,40
용산구,여,브  라  질,24
용산구,여,노 르 웨 이,5
용산구,여,이 탈 리 아,38
용산구,여,라  오  스,3
용산구,여,모  로  코,33
용산구,여,우  간  다,21
용산구,여,아 일 랜 드,15
용산구,여,한국계 러시아인,0
용산구,여,스  페  인,43
용산구,여,네 덜 란 드,15
용산구,여,멕  시  코,21
용산구,여,예     멘,4
용산구,여,아랍에미리트연합,17
용산구,여,타지키스탄,9
용산구,여,스  웨  덴,25
용산구,여,폴  란  드,10
용산구,여,라이베리아,14
용산구,여,케      냐,28
용산구,여,이  라  크,22
용산구,여,요  르  단,7
용산구,여,세  네  갈,4
용산구,여,벨  기  에,22
용산구,여,페      루,13
용산구,여,수      단,25
용산구,여,콜 롬 비 아,16
용산구,여,아프가니스탄,3
용산구,여,스  위  스,15
용산구,여,루 마 니 아,12
용산구,여,에 콰 도 르,9
용산구,여,리  비  아,23
용산구,여,덴  마  크,14
용산구,여,르  완  다,10
용산구,여,핀  란  드,2
용산구,여,그  리  스,2
용산구,여,벨 로 루 시,6
용산구,여,오스트리아,9
용산구,여,콩고민주공화국,0
용산구,여,탄 자 니 아,3
용산구,여,알  제  리,7
용산구,여,기      니,6
용산구,여,코트디부아르,23
용산구,여,말      리,2
용산구,여,튀  니  지,9
용산구,여,헝  가  리,9
용산구,여,아제르바이잔,5
용산구,여,이 스 라 엘,15
용산구,여,베네수엘라,13
용산구,여,칠      레,10
용산구,여,불 가 리 아,4
용산구,여,체      코,3
용산구,여,앙  골  라,12
용산구,여,아르헨티나,5
용산구,여,포 르 투 갈,3
용산구,여,(마  카  오),1
용산구,여,투르크메니스탄,11
용산구,여,감  비  아,0
용산구,여,잠  비  아,18
용산구,여,쿠 웨 이 트,2
용산구,여,과 테 말 라,1
용산구,여,부  룬  디,3
용산구,여,짐 바 브 웨,0
용산구,여,크로아티아,1
용산구,여,아르메니아,2
용산구,여,리투아니아,2
용산구,여,파 라 과 이,2
용산구,여,브 루 나 이,2
용산구,여,세르비아,0
용산구,여,볼 리 비 아,1
용산구,여,도미니카공화국,3
용산구,여,엘살바도르,2
용산구,여,오      만,0
용산구,여,가      봉,4
용산구,여,코스타리카,0
용산구,여,파  나  마,6
용산구,여,슬로바키아,4
용산구,여,팔레스타인,0
용산구,여,피      지,7
용산구,여,온 두 라 스,3
용산구,여,몰  도  바,0
용산구,여,부르키나파소,2
용산구,여,조 지 아,7
용산구,여,슬로베니아,1
용산구,여,시에라리온,6
용산구,여,자 메 이 카,0
용산구,여,모 잠 비 크,1
용산구,여,라 트 비 아,0
용산구,여,토      고,0
용산구,여,레  바  논,2
용산구,여,니 카 라 과,1
용산구,여,말  라  위,0
용산구,여,우 루 과 이,0
용산구,여,마다가스카르,0
용산구,여,부      탄,0
용산구,여,모 리 셔 스,0
용산구,여,아  이  티,2
용산구,여,쿠      바,3
용산구,여,콩      고,0
용산구,여,남수단공화국,0
용산구,여,아이슬란드,0
용산구,여,키 프 로 스,0
용산구,여,알 바 니 아,0
용산구,여,에스토니아,0
용산구,여,트리니다드토바고,2
용산구,여,베      냉,0
용산구,여,기니비사우,0
용산구,여,차      드,0
용산구,여,에리트레아,0
용산구,여,모 리 타 니,0
용산구,여,(영국 외지민),0
용산구,여,룩셈부르크,0
용산구,여,소 말 리 아,0
용산구,여,마케도니아,0
용산구,여,솔로몬군도,0
용산구,여,바  레  인,0
용산구,여,보 츠 와 나,0
용산구,여,중앙 아프리카 공화국,0
용산구,여,카  타  르,1
용산구,여,바  하  마,0
용산구,여,바베이도스,0
용산구,여,니  제  르,2
용산구,여,세인트크리스토퍼 네비스,0
용산구,여,벨  리  즈,0
용산구,여,몬테네그로,0
용산구,여,보스니아-헤르체고비나,0
용산구,여,파푸아뉴기니,0
용산구,여,몰      타,0
용산구,여,코  모  로,0
용산구,여,가 이 아 나,0
용산구,여,몰  디  브,0
용산구,여,레  소  토,0
용산구,여,수  리  남,0
용산구,여,코소보,0
용산구,여,스와질란드,0
용산구,여,키 리 바 시,0
용산구,여,통      가,0
용산구,여,나  우  루,0
용산구,여,바 누 아 투,0
용산구,여,세인트루시아,0
용산구,여,팔  라  우,0
용산구,여,나 미 비 아,0
용산구,여,적 도 기 니,0
용산구,여,도미니카연방,0
용산구,여,카보베르데,0
용산구,여,그 레 나 다,0
용산구,여,기타,1
은평구,남,한국계 중국인,601
은평구,남,중      국,295
은평구,남,베  트  남,103
은평구,남,우즈베키스탄,24
은평구,남,캄 보 디 아,53
은평구,남,필  리  핀,23
은평구,남,인도네시아,9
은평구,남,네      팔,10
은평구,남,태      국,4
은평구,남,스 리 랑 카,6
은평구,남,미      국,84
은평구,남,미  얀  마,36
은평구,남,일      본,130
은평구,남,몽      골,22
은평구,남,(타  이  완),280
은평구,남,방글라데시,8
은평구,남,파 키 스 탄,8
은평구,남,카자흐스탄,2
은평구,남,인      도,12
은평구,남,러시아(연방),6
은평구,남,캐  나  다,24
은평구,남,키 르 기 즈,1
은평구,남,영      국,22
은평구,남,프  랑  스,11
은평구,남,이  집  트,4
은평구,남,우크라이나,1
은평구,남,말레이시아,3
은평구,남,독      일,9
은평구,남,나이지리아,6
은평구,남,남아프리카 공화국,3
은평구,남,동 티 모 르,0
은평구,남,(홍      콩),14
은평구,남,오스트레일리아,7
은평구,남,시  리  아,0
은평구,남,이      란,3
은평구,남,가      나,1
은평구,남,사우디아라비아,2
은평구,남,카  메  룬,1
은평구,남,터      키,0
은평구,남,싱 가 포 르,4
은평구,남,뉴 질 랜 드,3
은평구,남,에티오피아,0
은평구,남,브  라  질,0
은평구,남,노 르 웨 이,0
은평구,남,이 탈 리 아,2
은평구,남,라  오  스,0
은평구,남,모  로  코,3
은평구,남,우  간  다,2
은평구,남,아 일 랜 드,2
은평구,남,한국계 러시아인,1
은평구,남,스  페  인,3
은평구,남,네 덜 란 드,3
은평구,남,멕  시  코,3
은평구,남,예     멘,0
은평구,남,아랍에미리트연합,0
은평구,남,타지키스탄,0
은평구,남,스  웨  덴,0
은평구,남,폴  란  드,0
은평구,남,라이베리아,0
은평구,남,케      냐,0
은평구,남,이  라  크,0
은평구,남,요  르  단,0
은평구,남,세  네  갈,0
은평구,남,벨  기  에,0
은평구,남,페      루,0
은평구,남,수      단,0
은평구,남,콜 롬 비 아,0
은평구,남,아프가니스탄,0
은평구,남,스  위  스,1
